year,category,winner,entity,extra
1937,OUTSTANDING PRODUCTION,FALSE,In Old Chicago,462
1937,OUTSTANDING PRODUCTION,FALSE,Lost Horizon,463
1937,OUTSTANDING PRODUCTION,FALSE,One Hundred Men and a Girl,464
1937,OUTSTANDING PRODUCTION,FALSE,Stage Door,465
1937,OUTSTANDING PRODUCTION,FALSE,A Star Is Born,466
1937,SHORT SUBJECT (Cartoon),FALSE,Educated Fish,467
1937,SHORT SUBJECT (Cartoon),FALSE,The Little Match Girl,468
1937,SHORT SUBJECT (Color),FALSE,The Man without a Country,469
1937,SHORT SUBJECT (Color),FALSE,Popular Science J-7-1,470
1937,SHORT SUBJECT (One-reel),FALSE,A Night at the Movies,471
1937,SHORT SUBJECT (One-reel),FALSE,Romance of Radium,472
1937,SHORT SUBJECT (Two-reel),FALSE,Deep South,473
1937,SHORT SUBJECT (Two-reel),FALSE,Should Wives Work?,474
1937,SOUND RECORDING,FALSE,The Girl Said No,475
1937,SOUND RECORDING,FALSE,Hitting a New High,476
1937,SOUND RECORDING,FALSE,In Old Chicago,477
1937,SOUND RECORDING,FALSE,The Life of Emile Zola,478
1937,SOUND RECORDING,FALSE,Lost Horizon,479
1937,SOUND RECORDING,FALSE,Maytime,480
1937,SOUND RECORDING,FALSE,One Hundred Men and a Girl,481
1937,SOUND RECORDING,FALSE,Topper,482
1937,SOUND RECORDING,FALSE,Wells Fargo,483
1937,WRITING (Original Story),FALSE,Black Legion,484
1937,WRITING (Original Story),FALSE,In Old Chicago,485
1937,WRITING (Original Story),FALSE,The Life of Emile Zola,486
1937,WRITING (Original Story),FALSE,One Hundred Men and a Girl,487
1937,WRITING (Screenplay),FALSE,The Awful Truth,488
1937,WRITING (Screenplay),FALSE,Captains Courageous,489
1937,WRITING (Screenplay),FALSE,Stage Door,490
1937,WRITING (Screenplay),FALSE,A Star Is Born,491
1938,ACTOR,FALSE,Charles Boyer,492
1938,ACTOR,FALSE,James Cagney,493
1938,ACTOR,FALSE,Robert Donat,494
1938,ACTOR,FALSE,Leslie Howard,495
1938,ACTOR IN A SUPPORTING ROLE,FALSE,John Garfield,496
1938,ACTOR IN A SUPPORTING ROLE,FALSE,Gene Lockhart,497
1938,ACTOR IN A SUPPORTING ROLE,FALSE,Robert Morley,498
1938,ACTOR IN A SUPPORTING ROLE,FALSE,Basil Rathbone,499
1938,ACTRESS,FALSE,Fay Bainter,500
1938,ACTRESS,FALSE,Wendy Hiller,501
1938,ACTRESS,FALSE,Norma Shearer,502
1938,ACTRESS,FALSE,Margaret Sullavan,503
1938,ACTRESS IN A SUPPORTING ROLE,FALSE,Beulah Bondi,504
1938,ACTRESS IN A SUPPORTING ROLE,FALSE,Billie Burke,505
1938,ACTRESS IN A SUPPORTING ROLE,FALSE,Spring Byington,506
1938,ACTRESS IN A SUPPORTING ROLE,FALSE,Miliza Korjus,507
1938,ART DIRECTION,FALSE,The Adventures of Tom Sawyer,508
1938,ART DIRECTION,FALSE,Alexander's Ragtime Band,509
1938,ART DIRECTION,FALSE,Algiers,510
1938,ART DIRECTION,FALSE,Carefree,511
1938,ART DIRECTION,FALSE,The Goldwyn Follies,512
1938,ART DIRECTION,FALSE,Holiday,513
1938,ART DIRECTION,FALSE,If I Were King,514
1938,ART DIRECTION,FALSE,Mad about Music,515
1938,ART DIRECTION,FALSE,Marie Antoinette,516
1938,ART DIRECTION,FALSE,Merrily We Live,517
1938,CINEMATOGRAPHY,FALSE,Algiers,518
1938,CINEMATOGRAPHY,FALSE,Army Girl,519
1938,CINEMATOGRAPHY,FALSE,The Buccaneer,520
1938,CINEMATOGRAPHY,FALSE,Jezebel,521
1938,CINEMATOGRAPHY,FALSE,Mad about Music,522
1938,CINEMATOGRAPHY,FALSE,Merrily We Live,523
1938,CINEMATOGRAPHY,FALSE,Suez,524
1938,CINEMATOGRAPHY,FALSE,Vivacious Lady,525
1938,CINEMATOGRAPHY,FALSE,You Can't Take It with You,526
1938,CINEMATOGRAPHY,FALSE,The Young in Heart,527
1938,DIRECTING,FALSE,Angels with Dirty Faces,528
1938,DIRECTING,FALSE,Boys Town,529
1938,DIRECTING,FALSE,The Citadel,530
1938,DIRECTING,FALSE,Four Daughters,531
1938,FILM EDITING,FALSE,Alexander's Ragtime Band,532
1938,FILM EDITING,FALSE,The Great Waltz,533
1938,FILM EDITING,FALSE,Test Pilot,534
1938,FILM EDITING,FALSE,You Can't Take It with You,535
1938,MUSIC (Original Score),FALSE,Army Girl,536
1938,MUSIC (Original Score),FALSE,Block-Heads,537
1938,MUSIC (Original Score),FALSE,Blockade,538
1938,MUSIC (Original Score),FALSE,Breaking the Ice,539
1938,MUSIC (Original Score),FALSE,The Cowboy and the Lady,540
1938,MUSIC (Original Score),FALSE,If I Were King,541
1938,MUSIC (Original Score),FALSE,Marie Antoinette,542
1938,MUSIC (Original Score),FALSE,Pacific Liner,543
1938,MUSIC (Original Score),FALSE,Suez,544
1938,MUSIC (Original Score),FALSE,The Young in Heart,545
1938,MUSIC (Scoring),FALSE,Carefree,546
1938,MUSIC (Scoring),FALSE,Girls' School,547
1938,MUSIC (Scoring),FALSE,The Goldwyn Follies,548
1938,MUSIC (Scoring),FALSE,Jezebel,549
1938,MUSIC (Scoring),FALSE,Mad about Music,550
1938,MUSIC (Scoring),FALSE,Storm over Bengal,551
1938,MUSIC (Scoring),FALSE,Sweethearts,552
1938,MUSIC (Scoring),FALSE,There Goes My Heart,553
1938,MUSIC (Scoring),FALSE,Tropic Holiday,554
1938,MUSIC (Scoring),FALSE,The Young in Heart,555
1938,MUSIC (Song),FALSE,Mannequin,556
1938,MUSIC (Song),FALSE,Carefree,557
1938,MUSIC (Song),FALSE,The Cowboy and the Lady,558
1938,MUSIC (Song),FALSE,Under Western Stars,559
1938,MUSIC (Song),FALSE,Going Places,560
1938,MUSIC (Song),FALSE,Merrily We Live,561
1938,MUSIC (Song),FALSE,The Lady Objects,562
1938,MUSIC (Song),FALSE,That Certain Age,563
1938,MUSIC (Song),FALSE,Alexander's Ragtime Band,564
1938,OUTSTANDING PRODUCTION,FALSE,The Adventures of Robin Hood,565
1938,OUTSTANDING PRODUCTION,FALSE,Alexander's Ragtime Band,566
1938,OUTSTANDING PRODUCTION,FALSE,Boys Town,567
1938,OUTSTANDING PRODUCTION,FALSE,The Citadel,568
1938,OUTSTANDING PRODUCTION,FALSE,Four Daughters,569
1938,OUTSTANDING PRODUCTION,FALSE,Grand Illusion,570
1938,OUTSTANDING PRODUCTION,FALSE,Jezebel,571
1938,OUTSTANDING PRODUCTION,FALSE,Pygmalion,572
1938,OUTSTANDING PRODUCTION,FALSE,Test Pilot,573
1938,SHORT SUBJECT (Cartoon),FALSE,Brave Little Tailor,574
1938,SHORT SUBJECT (Cartoon),FALSE,Good Scouts,575
1938,SHORT SUBJECT (Cartoon),FALSE,Hunky and Spunky,576
1938,SHORT SUBJECT (Cartoon),FALSE,Mother Goose Goes Hollywood,577
1938,SHORT SUBJECT (One-reel),FALSE,The Great Heart,578
1938,SHORT SUBJECT (One-reel),FALSE,Timber Toppers,579
1938,SHORT SUBJECT (Two-reel),FALSE,Swingtime in the Movies,580
1938,SHORT SUBJECT (Two-reel),FALSE,They're Always Caught,581
1938,SOUND RECORDING,FALSE,Army Girl,582
1938,SOUND RECORDING,FALSE,Four Daughters,583
1938,SOUND RECORDING,FALSE,If I Were King,584
1938,SOUND RECORDING,FALSE,Merrily We Live,585
1938,SOUND RECORDING,FALSE,Suez,586
1938,SOUND RECORDING,FALSE,Sweethearts,587
1938,SOUND RECORDING,FALSE,That Certain Age,588
1938,SOUND RECORDING,FALSE,Vivacious Lady,589
1938,SOUND RECORDING,FALSE,You Can't Take It with You,590
1938,WRITING (Original Story),FALSE,Alexander's Ragtime Band,591
1938,WRITING (Original Story),FALSE,Angels with Dirty Faces,592
1938,WRITING (Original Story),FALSE,Blockade,593
1938,WRITING (Original Story),FALSE,Mad about Music,594
1938,WRITING (Original Story),FALSE,Test Pilot,595
1938,WRITING (Screenplay),FALSE,Boys Town,596
1938,WRITING (Screenplay),FALSE,The Citadel,597
1938,WRITING (Screenplay),FALSE,Four Daughters,598
1938,WRITING (Screenplay),FALSE,You Can't Take It with You,599
1938,IRVING G. THALBERG MEMORIAL AWARD,FALSE,Samuel Goldwyn,600
1938,IRVING G. THALBERG MEMORIAL AWARD,FALSE,Joe Pasternak,601
1938,IRVING G. THALBERG MEMORIAL AWARD,FALSE,David O. Selznick,602
1938,IRVING G. THALBERG MEMORIAL AWARD,FALSE,Hunt Stromberg,603
1938,IRVING G. THALBERG MEMORIAL AWARD,FALSE,Walter Wanger,604
1938,IRVING G. THALBERG MEMORIAL AWARD,FALSE,Darryl F. Zanuck,605
1939,ACTOR,FALSE,Clark Gable,606
1939,ACTOR,FALSE,Laurence Olivier,607
1939,ACTOR,FALSE,Mickey Rooney,608
1939,ACTOR,FALSE,James Stewart,609
1939,ACTOR IN A SUPPORTING ROLE,FALSE,Brian Aherne,610
1939,ACTOR IN A SUPPORTING ROLE,FALSE,Harry Carey,611
1939,ACTOR IN A SUPPORTING ROLE,FALSE,Brian Donlevy,612
1939,ACTOR IN A SUPPORTING ROLE,FALSE,Claude Rains,613
1939,ACTRESS,FALSE,Bette Davis,614
1939,ACTRESS,FALSE,Irene Dunne,615
1939,ACTRESS,FALSE,Greta Garbo,616
1939,ACTRESS,FALSE,Greer Garson,617
1939,ACTRESS IN A SUPPORTING ROLE,FALSE,Olivia de Havilland,618
1939,ACTRESS IN A SUPPORTING ROLE,FALSE,Geraldine Fitzgerald,619
1939,ACTRESS IN A SUPPORTING ROLE,FALSE,Edna May Oliver,620
1939,ACTRESS IN A SUPPORTING ROLE,FALSE,Maria Ouspenskaya,621
1939,ART DIRECTION,FALSE,Beau Geste,622
1939,ART DIRECTION,FALSE,Captain Fury,623
1939,ART DIRECTION,FALSE,First Love,624
1939,ART DIRECTION,FALSE,Love Affair,625
1939,ART DIRECTION,FALSE,Man of Conquest,626
1939,ART DIRECTION,FALSE,Mr. Smith Goes to Washington,627
1939,ART DIRECTION,FALSE,The Private Lives of Elizabeth and Essex,628
1939,ART DIRECTION,FALSE,The Rains Came,629
1939,ART DIRECTION,FALSE,Stagecoach,630
1939,ART DIRECTION,FALSE,The Wizard of Oz,631
1939,ART DIRECTION,FALSE,Wuthering Heights,632
1939,CINEMATOGRAPHY (Black-and-White),FALSE,First Love,633
1939,CINEMATOGRAPHY (Black-and-White),FALSE,The Great Victor Herbert,634
1939,CINEMATOGRAPHY (Black-and-White),FALSE,Gunga Din,635
1939,CINEMATOGRAPHY (Black-and-White),FALSE,Intermezzo,636
1939,CINEMATOGRAPHY (Black-and-White),FALSE,Juarez,637
1939,CINEMATOGRAPHY (Black-and-White),FALSE,Lady of the Tropics,638
1939,CINEMATOGRAPHY (Black-and-White),FALSE,Of Mice and Men,639
1939,CINEMATOGRAPHY (Black-and-White),FALSE,Only Angels Have Wings,640
1939,CINEMATOGRAPHY (Black-and-White),FALSE,The Rains Came,641
1939,CINEMATOGRAPHY (Black-and-White),FALSE,Stagecoach,642
1939,CINEMATOGRAPHY (Color),FALSE,Drums along the Mohawk,643
1939,CINEMATOGRAPHY (Color),FALSE,Four Feathers,644
1939,CINEMATOGRAPHY (Color),FALSE,The Mikado,645
1939,CINEMATOGRAPHY (Color),FALSE,The Private Lives of Elizabeth and Essex,646
1939,CINEMATOGRAPHY (Color),FALSE,The Wizard of Oz,647
1939,DIRECTING,FALSE,"Goodbye, Mr. Chips",648
1939,DIRECTING,FALSE,Mr. Smith Goes to Washington,649
1939,DIRECTING,FALSE,Stagecoach,650
1939,DIRECTING,FALSE,Wuthering Heights,651
1939,FILM EDITING,FALSE,"Goodbye, Mr. Chips",652
1939,FILM EDITING,FALSE,Mr. Smith Goes to Washington,653
1939,FILM EDITING,FALSE,The Rains Came,654
1939,FILM EDITING,FALSE,Stagecoach,655
1939,MUSIC (Original Score),FALSE,Dark Victory,656
1939,MUSIC (Original Score),FALSE,Eternally Yours,657
1939,MUSIC (Original Score),FALSE,Golden Boy,658
1939,MUSIC (Original Score),FALSE,Gone with the Wind,659
1939,MUSIC (Original Score),FALSE,Gulliver's Travels,660
1939,MUSIC (Original Score),FALSE,The Man in the Iron Mask,661
1939,MUSIC (Original Score),FALSE,Man of Conquest,662
1939,MUSIC (Original Score),FALSE,Nurse Edith Cavell,663
1939,MUSIC (Original Score),FALSE,Of Mice and Men,664
1939,MUSIC (Original Score),FALSE,The Rains Came,665
1939,MUSIC (Original Score),FALSE,Wuthering Heights,666
1939,MUSIC (Scoring),FALSE,Babes in Arms,667
1939,MUSIC (Scoring),FALSE,First Love,668
1939,MUSIC (Scoring),FALSE,The Great Victor Herbert,669
1939,MUSIC (Scoring),FALSE,The Hunchback of Notre Dame,670
1939,MUSIC (Scoring),FALSE,Intermezzo,671
1939,MUSIC (Scoring),FALSE,Mr. Smith Goes to Washington,672
1939,MUSIC (Scoring),FALSE,Of Mice and Men,673
1939,MUSIC (Scoring),FALSE,The Private Lives of Elizabeth and Essex,674
1939,MUSIC (Scoring),FALSE,She Married a Cop,675
1939,MUSIC (Scoring),FALSE,Swanee River,676
1939,MUSIC (Scoring),FALSE,They Shall Have Music,677
1939,MUSIC (Scoring),FALSE,Way Down South,678
1939,MUSIC (Song),FALSE,Gulliver's Travels,679
1939,MUSIC (Song),FALSE,Second Fiddle,680
1939,MUSIC (Song),FALSE,Love Affair,681
1939,OUTSTANDING PRODUCTION,FALSE,Dark Victory,682
1939,OUTSTANDING PRODUCTION,FALSE,"Goodbye, Mr. Chips",683
1939,OUTSTANDING PRODUCTION,FALSE,Love Affair,684
1939,OUTSTANDING PRODUCTION,FALSE,Mr. Smith Goes to Washington,685
1939,OUTSTANDING PRODUCTION,FALSE,Ninotchka,686
1939,OUTSTANDING PRODUCTION,FALSE,Of Mice and Men,687
1939,OUTSTANDING PRODUCTION,FALSE,Stagecoach,688
1939,OUTSTANDING PRODUCTION,FALSE,The Wizard of Oz,689
1939,OUTSTANDING PRODUCTION,FALSE,Wuthering Heights,690
1939,SHORT SUBJECT (Cartoon),FALSE,Detouring America,691
1939,SHORT SUBJECT (Cartoon),FALSE,Peace on Earth,692
1939,SHORT SUBJECT (Cartoon),FALSE,The Pointer,693
1939,SHORT SUBJECT (One-reel),FALSE,Information Please,694
1939,SHORT SUBJECT (One-reel),FALSE,Prophet without Honor,695
1939,SHORT SUBJECT (One-reel),FALSE,Sword Fishing,696
1939,SHORT SUBJECT (Two-reel),FALSE,Drunk Driving,697
1939,SHORT SUBJECT (Two-reel),FALSE,Five Times Five,698
1939,SOUND RECORDING,FALSE,Balalaika,699
1939,SOUND RECORDING,FALSE,Gone with the Wind,700
1939,SOUND RECORDING,FALSE,"Goodbye, Mr. Chips",701
1939,SOUND RECORDING,FALSE,The Great Victor Herbert,702
1939,SOUND RECORDING,FALSE,The Hunchback of Notre Dame,703
1939,SOUND RECORDING,FALSE,Man of Conquest,704
1939,SOUND RECORDING,FALSE,Mr. Smith Goes to Washington,705
1939,SOUND RECORDING,FALSE,Of Mice and Men,706
1939,SOUND RECORDING,FALSE,The Private Lives of Elizabeth and Essex,707
1939,SOUND RECORDING,FALSE,The Rains Came,708
1939,SPECIAL EFFECTS,FALSE,Gone with the Wind,709
1939,SPECIAL EFFECTS,FALSE,Only Angels Have Wings,710
1939,SPECIAL EFFECTS,FALSE,The Private Lives of Elizabeth and Essex,711
1939,SPECIAL EFFECTS,FALSE,Topper Takes a Trip,712
1939,SPECIAL EFFECTS,FALSE,Union Pacific,713
1939,SPECIAL EFFECTS,FALSE,The Wizard of Oz,714
1939,WRITING (Original Story),FALSE,Bachelor Mother,715
1939,WRITING (Original Story),FALSE,Love Affair,716
1939,WRITING (Original Story),FALSE,Ninotchka,717
1939,WRITING (Original Story),FALSE,Young Mr. Lincoln,718
1939,WRITING (Screenplay),FALSE,"Goodbye, Mr. Chips",719
1939,WRITING (Screenplay),FALSE,Mr. Smith Goes to Washington,720
1939,WRITING (Screenplay),FALSE,Ninotchka,721
1939,WRITING (Screenplay),FALSE,Wuthering Heights,722
1940,ACTOR,FALSE,Charles Chaplin,723
1940,ACTOR,FALSE,Henry Fonda,724
1940,ACTOR,FALSE,Raymond Massey,725
1940,ACTOR,FALSE,Laurence Olivier,726
1940,ACTOR IN A SUPPORTING ROLE,FALSE,Albert Basserman,727
1940,ACTOR IN A SUPPORTING ROLE,FALSE,William Gargan,728
1940,ACTOR IN A SUPPORTING ROLE,FALSE,Jack Oakie,729
1940,ACTOR IN A SUPPORTING ROLE,FALSE,James Stephenson,730
1940,ACTRESS,FALSE,Bette Davis,731
1940,ACTRESS,FALSE,Joan Fontaine,732
1940,ACTRESS,FALSE,Katharine Hepburn,733
1940,ACTRESS,FALSE,Martha Scott,734
1940,ACTRESS IN A SUPPORTING ROLE,FALSE,Judith Anderson,735
1940,ACTRESS IN A SUPPORTING ROLE,FALSE,Ruth Hussey,736
1940,ACTRESS IN A SUPPORTING ROLE,FALSE,Barbara O'Neil,737
1940,ACTRESS IN A SUPPORTING ROLE,FALSE,Marjorie Rambeau,738
1940,ART DIRECTION (Black-and-White),FALSE,"Arise, My Love",739
1940,ART DIRECTION (Black-and-White),FALSE,Arizona,740
1940,ART DIRECTION (Black-and-White),FALSE,The Boys from Syracuse,741
1940,ART DIRECTION (Black-and-White),FALSE,The Dark Command,742
1940,ART DIRECTION (Black-and-White),FALSE,Foreign Correspondent,743
1940,ART DIRECTION (Black-and-White),FALSE,Lillian Russell,744
1940,ART DIRECTION (Black-and-White),FALSE,My Favorite Wife,745
1940,ART DIRECTION (Black-and-White),FALSE,"My Son, My Son!",746
1940,ART DIRECTION (Black-and-White),FALSE,Our Town,747
1940,ART DIRECTION (Black-and-White),FALSE,Rebecca,748
1940,ART DIRECTION (Black-and-White),FALSE,The Sea Hawk,749
1940,ART DIRECTION (Black-and-White),FALSE,The Westerner,750
1940,ART DIRECTION (Color),FALSE,Bitter Sweet,751
1940,ART DIRECTION (Color),FALSE,Down Argentine Way,752
1940,ART DIRECTION (Color),FALSE,North West Mounted Police,753
1940,CINEMATOGRAPHY (Black-and-White),FALSE,Abe Lincoln in Illinois,754
1940,CINEMATOGRAPHY (Black-and-White),FALSE,"All This, and Heaven Too",755
1940,CINEMATOGRAPHY (Black-and-White),FALSE,"Arise, My Love",756
1940,CINEMATOGRAPHY (Black-and-White),FALSE,Boom Town,757
1940,CINEMATOGRAPHY (Black-and-White),FALSE,Foreign Correspondent,758
1940,CINEMATOGRAPHY (Black-and-White),FALSE,The Letter,759
1940,CINEMATOGRAPHY (Black-and-White),FALSE,The Long Voyage Home,760
1940,CINEMATOGRAPHY (Black-and-White),FALSE,Spring Parade,761
1940,CINEMATOGRAPHY (Black-and-White),FALSE,Waterloo Bridge,762
1940,CINEMATOGRAPHY (Color),FALSE,Bitter Sweet,763
1940,CINEMATOGRAPHY (Color),FALSE,The Blue Bird,764
1940,CINEMATOGRAPHY (Color),FALSE,Down Argentine Way,765
1940,CINEMATOGRAPHY (Color),FALSE,North West Mounted Police,766
1940,CINEMATOGRAPHY (Color),FALSE,Northwest Passage,767
1940,DIRECTING,FALSE,Kitty Foyle,768
1940,DIRECTING,FALSE,The Letter,769
1940,DIRECTING,FALSE,The Philadelphia Story,770
1940,DIRECTING,FALSE,Rebecca,771
1940,FILM EDITING,FALSE,The Grapes of Wrath,772
1940,FILM EDITING,FALSE,The Letter,773
1940,FILM EDITING,FALSE,The Long Voyage Home,774
1940,FILM EDITING,FALSE,Rebecca,775
1940,MUSIC (Original Score),FALSE,Arizona,776
1940,MUSIC (Original Score),FALSE,The Dark Command,777
1940,MUSIC (Original Score),FALSE,The Fight for Life,778
1940,MUSIC (Original Score),FALSE,The Great Dictator,779
1940,MUSIC (Original Score),FALSE,The House of the Seven Gables,780
1940,MUSIC (Original Score),FALSE,The Howards of Virginia,781
1940,MUSIC (Original Score),FALSE,The Letter,782
1940,MUSIC (Original Score),FALSE,The Long Voyage Home,783
1940,MUSIC (Original Score),FALSE,The Mark of Zorro,784
1940,MUSIC (Original Score),FALSE,My Favorite Wife,785
1940,MUSIC (Original Score),FALSE,North West Mounted Police,786
1940,MUSIC (Original Score),FALSE,One Million B.C.,787
1940,MUSIC (Original Score),FALSE,Our Town,788
1940,MUSIC (Original Score),FALSE,Rebecca,789
1940,MUSIC (Original Score),FALSE,The Thief of Bagdad,790
1940,MUSIC (Original Score),FALSE,Waterloo Bridge,791
1940,MUSIC (Scoring),FALSE,"Arise, My Love",792
1940,MUSIC (Scoring),FALSE,Hit Parade of 1941,793
1940,MUSIC (Scoring),FALSE,Irene,794
1940,MUSIC (Scoring),FALSE,Our Town,795
1940,MUSIC (Scoring),FALSE,The Sea Hawk,796
1940,MUSIC (Scoring),FALSE,Second Chorus,797
1940,MUSIC (Scoring),FALSE,Spring Parade,798
1940,MUSIC (Scoring),FALSE,Strike Up the Band,799
1940,MUSIC (Song),FALSE,Down Argentine Way,800
1940,MUSIC (Song),FALSE,You'll Find Out,801
1940,MUSIC (Song),FALSE,Music in My Heart,802
1940,MUSIC (Song),FALSE,Second Chorus,803
1940,MUSIC (Song),FALSE,Rhythm on the River,804
1940,MUSIC (Song),FALSE,Strike Up the Band,805
1940,MUSIC (Song),FALSE,Spring Parade,806
1940,MUSIC (Song),FALSE,Hit Parade of 1941,807
1940,OUTSTANDING PRODUCTION,FALSE,"All This, and Heaven Too",808
1940,OUTSTANDING PRODUCTION,FALSE,Foreign Correspondent,809
1940,OUTSTANDING PRODUCTION,FALSE,The Grapes of Wrath,810
1940,OUTSTANDING PRODUCTION,FALSE,The Great Dictator,811
1940,OUTSTANDING PRODUCTION,FALSE,Kitty Foyle,812
1940,OUTSTANDING PRODUCTION,FALSE,The Letter,813
1940,OUTSTANDING PRODUCTION,FALSE,The Long Voyage Home,814
1940,OUTSTANDING PRODUCTION,FALSE,Our Town,815
1940,OUTSTANDING PRODUCTION,FALSE,The Philadelphia Story,816
1940,SHORT SUBJECT (Cartoon),FALSE,Puss Gets the Boot,817
1940,SHORT SUBJECT (Cartoon),FALSE,A Wild Hare,818
1940,SHORT SUBJECT (One-reel),FALSE,London Can Take It,819
1940,SHORT SUBJECT (One-reel),FALSE,More about Nostradamus,820
1940,SHORT SUBJECT (One-reel),FALSE,Siege,821
1940,SHORT SUBJECT (Two-reel),FALSE,Eyes of the Navy,822
1940,SHORT SUBJECT (Two-reel),FALSE,Service with the Colors,823
1940,SOUND RECORDING,FALSE,Behind the News,824
1940,SOUND RECORDING,FALSE,Captain Caution,825
1940,SOUND RECORDING,FALSE,The Grapes of Wrath,826
1940,SOUND RECORDING,FALSE,The Howards of Virginia,827
1940,SOUND RECORDING,FALSE,Kitty Foyle,828
1940,SOUND RECORDING,FALSE,North West Mounted Police,829
1940,SOUND RECORDING,FALSE,Our Town,830
1940,SOUND RECORDING,FALSE,The Sea Hawk,831
1940,SOUND RECORDING,FALSE,Spring Parade,832
1940,SOUND RECORDING,FALSE,Too Many Husbands,833
1940,SPECIAL EFFECTS,FALSE,The Blue Bird,834
1940,SPECIAL EFFECTS,FALSE,Boom Town,835
1940,SPECIAL EFFECTS,FALSE,The Boys from Syracuse,836
1940,SPECIAL EFFECTS,FALSE,Dr. Cyclops,837
1940,SPECIAL EFFECTS,FALSE,Foreign Correspondent,838
1940,SPECIAL EFFECTS,FALSE,The Invisible Man Returns,839
1940,SPECIAL EFFECTS,FALSE,The Long Voyage Home,840
1940,SPECIAL EFFECTS,FALSE,One Million B.C.,841
1940,SPECIAL EFFECTS,FALSE,Rebecca,842
1940,SPECIAL EFFECTS,FALSE,The Sea Hawk,843
1940,SPECIAL EFFECTS,FALSE,Swiss Family Robinson,844
1940,SPECIAL EFFECTS,FALSE,Typhoon,845
1940,SPECIAL EFFECTS,FALSE,Women in War,846
1940,WRITING (Original Screenplay),FALSE,Angels over Broadway,847
1940,WRITING (Original Screenplay),FALSE,Dr. Ehrlich's Magic Bullet,848
1940,WRITING (Original Screenplay),FALSE,Foreign Correspondent,849
1940,WRITING (Original Screenplay),FALSE,The Great Dictator,850
1940,WRITING (Original Story),FALSE,Comrade X,851
1940,WRITING (Original Story),FALSE,"Edison, the Man",852
1940,WRITING (Original Story),FALSE,My Favorite Wife,853
1940,WRITING (Original Story),FALSE,The Westerner,854
1940,WRITING (Screenplay),FALSE,The Grapes of Wrath,855
1940,WRITING (Screenplay),FALSE,Kitty Foyle,856
1940,WRITING (Screenplay),FALSE,The Long Voyage Home,857
1940,WRITING (Screenplay),FALSE,Rebecca,858
1941,ACTOR,FALSE,Cary Grant,859
1941,ACTOR,FALSE,Walter Huston,860
1941,ACTOR,FALSE,Robert Montgomery,861
1941,ACTOR,FALSE,Orson Welles,862
1941,ACTOR IN A SUPPORTING ROLE,FALSE,Walter Brennan,863
1941,ACTOR IN A SUPPORTING ROLE,FALSE,Charles Coburn,864
1941,ACTOR IN A SUPPORTING ROLE,FALSE,James Gleason,865
1941,ACTOR IN A SUPPORTING ROLE,FALSE,Sydney Greenstreet,866
1941,ACTRESS,FALSE,Bette Davis,867
1941,ACTRESS,FALSE,Olivia de Havilland,868
1941,ACTRESS,FALSE,Greer Garson,869
1941,ACTRESS,FALSE,Barbara Stanwyck,870
1941,ACTRESS IN A SUPPORTING ROLE,FALSE,Sara Allgood,871
1941,ACTRESS IN A SUPPORTING ROLE,FALSE,Patricia Collinge,872
1941,ACTRESS IN A SUPPORTING ROLE,FALSE,Teresa Wright,873
1941,ACTRESS IN A SUPPORTING ROLE,FALSE,Margaret Wycherly,874
1941,ART DIRECTION (Black-and-White),FALSE,Citizen Kane,875
1941,ART DIRECTION (Black-and-White),FALSE,The Flame of New Orleans,876
1941,ART DIRECTION (Black-and-White),FALSE,Hold Back the Dawn,877
1941,ART DIRECTION (Black-and-White),FALSE,Ladies in Retirement,878
1941,ART DIRECTION (Black-and-White),FALSE,The Little Foxes,879
1941,ART DIRECTION (Black-and-White),FALSE,Sergeant York,880
1941,ART DIRECTION (Black-and-White),FALSE,Sis Hopkins,881
1941,ART DIRECTION (Black-and-White),FALSE,The Son of Monte Cristo,882
1941,ART DIRECTION (Black-and-White),FALSE,Sundown,883
1941,ART DIRECTION (Black-and-White),FALSE,That Hamilton Woman,884
1941,ART DIRECTION (Black-and-White),FALSE,When Ladies Meet,885
1941,ART DIRECTION (Color),FALSE,Blood and Sand,886
1941,ART DIRECTION (Color),FALSE,Louisiana Purchase,887
1941,CINEMATOGRAPHY (Black-and-White),FALSE,The Chocolate Soldier,888
1941,CINEMATOGRAPHY (Black-and-White),FALSE,Citizen Kane,889
1941,CINEMATOGRAPHY (Black-and-White),FALSE,Dr. Jekyll and Mr. Hyde,890
1941,CINEMATOGRAPHY (Black-and-White),FALSE,Here Comes Mr. Jordan,891
1941,CINEMATOGRAPHY (Black-and-White),FALSE,Hold Back the Dawn,892
1941,CINEMATOGRAPHY (Black-and-White),FALSE,Sergeant York,893
1941,CINEMATOGRAPHY (Black-and-White),FALSE,Sun Valley Serenade,894
1941,CINEMATOGRAPHY (Black-and-White),FALSE,Sundown,895
1941,CINEMATOGRAPHY (Black-and-White),FALSE,That Hamilton Woman,896
1941,CINEMATOGRAPHY (Color),FALSE,Aloma of the South Seas,897
1941,CINEMATOGRAPHY (Color),FALSE,Billy the Kid,898
1941,CINEMATOGRAPHY (Color),FALSE,Blossoms in the Dust,899
